Country Name,Country Code,Series Name,Series Code,1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Australia,AUS,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,197000000000.00,218000000000.00,238000000000.00,211000000000.00,198000000000.00
Australia,AUS,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,72000000000.00,97200000000.00,94500000000.00,80200000000.00,89000000000.00
Australia,AUS,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,125000000000.00,121000000000.00,143000000000.00,131000000000.00,109000000000.00
Australia,AUS,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,2930000000.00,1140000000.00,6600000000.00,2490000000.00,1160000000.00
Australia,AUS,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,218000000000.00,261000000000.00,300000000000.00,339000000000.00,384000000000.00
Australia,AUS,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,35000000000.00,35700000000.00,38500000000.00,43100000000.00,32400000000.00
Australia,AUS,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,70900000000.00,104000000000.00,265000000000.00,645000000000.00,474000000000.00
Australia,AUS,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,43400000000.00,44100000000.00,44900000000.00,45700000000.00,52200000000.00
Australia,AUS,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,202000000000.00,251000000000.00,490000000000.00,1600000000000.00,1400000000000.00
Australia,AUS,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,28700000000.00,25400000000.00,155000000000.00,441000000000.00,321000000000.00
Australia,AUS,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,14500000000.00,29700000000.00,52400000000.00,77200000000.00,95700000000.00
Australia,AUS,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,131000000000.00,148000000000.00,225000000000.00,951000000000.00,930000000000.00
Australia,AUS,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,27700000000.00,48500000000.00,57200000000.00,127000000000.00,57700000000.00
Australia,AUS,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,19100000000.00,21100000000.00,31100000000.00,37000000000.00,41400000000.00
Australia,AUS,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,515000000000.00,581000000000.00,659000000000.00,678000000000.00,709000000000.00
Australia,AUS,Net foreign assets (constant 2018 US$),NW.NFA.TO,-390000000000.00,-410000000000.00,-570000000000.00,-770000000000.00,-670000000000.00
Australia,AUS,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-21355.50,-21201.00,-27712.10,-34725.30,-27962.70
Australia,AUS,Produced capital (constant 2018 US$),NW.PCA.TO,3550000000000.00,4170000000000.00,5000000000000.00,6020000000000.00,7070000000000.00
Australia,AUS,Produced capital per capita (constant 2018 US$),NW.PCA.PC,196491.40,217820.40,245140.20,273023.70,296918.20
Australia,AUS,Total wealth (constant 2018 US$),NW.TOW.TO,9540000000000.00,11200000000000.00,13400000000000.00,16800000000000.00,19800000000000.00
Australia,AUS,Total wealth per capita (constant 2018 US$),NW.TOW.PC,527845.00,583803.60,657146.10,760979.20,833206.40
Austria,AUT,Human capital (constant 2018 US$),NW.HCA.TO,2230000000000.00,2300000000000.00,2340000000000.00,2600000000000.00,2900000000000.00
Austria,AUT,Human capital per capita (constant 2018 US$),NW.HCA.PC,280167.20,287219.40,284429.30,311277.20,335533.70
Austria,AUT,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,87718.57,90537.57,94505.74,109361.60,122269.20
Austria,AUT,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,163315.30,170631.60,165565.10,175119.30,186788.10
Austria,AUT,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,97898.58,99568.19,103357.20,119662.80,132743.80
Austria,AUT,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,182268.60,187651.20,181072.10,191614.40,202789.90
Austria,AUT,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,10180.00,9030.62,8851.48,10301.18,10474.62
Austria,AUT,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,18953.24,17019.55,15506.95,16495.15,16001.86
Austria,AUT,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,697000000000.00,725000000000.00,778000000000.00,915000000000.00,1060000000000.00
Austria,AUT,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1300000000000.00,1370000000000.00,1360000000000.00,1460000000000.00,1610000000000.00
Austria,AUT,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,778000000000.00,798000000000.00,850000000000.00,1000000000000.00,1150000000000.00
Austria,AUT,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,1450000000000.00,1500000000000.00,1490000000000.00,1600000000000.00,1750000000000.00
Austria,AUT,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,80900000000.00,72300000000.00,72800000000.00,86200000000.00,90500000000.00
Austria,AUT,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,151000000000.00,136000000000.00,128000000000.00,138000000000.00,138000000000.00
Austria,AUT,Natural capital (constant 2018 US$),NW.NCA.TO,92900000000.00,94000000000.00,92400000000.00,113000000000.00,118000000000.00
Austria,AUT,Natural capital per capita (constant 2018 US$),NW.NCA.PC,11685.43,11731.88,11233.20,13535.47,13600.13
Austria,AUT,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,5824.04,4030.19,3826.25,3924.53,4010.67
Austria,AUT,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1905.69,1343.12,1263.95,1375.69,1285.13
Austria,AUT,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,3918.35,2687.07,2562.30,2548.84,2725.55
Austria,AUT,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00,0.00,0.00,0.00,0.00
Austria,AUT,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,4313.15,4804.84,5621.36,5806.40,5937.82
Austria,AUT,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,760.42,747.23,736.83,907.62,833.93
Austria,AUT,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,149.93,167.55,283.05,367.51,350.53
Austria,AUT,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00
Austria,AUT,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,181.77,220.29,340.19,707.53,684.41
Austria,AUT,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,8.06,1.98,7.41,0.00,0.00
Austria,AUT,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,45.98,53.60,116.37,165.18,125.00
Austria,AUT,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,31.84,52.74,57.14,340.02,333.88
Austria,AUT,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,95.89,111.97,159.27,202.33,225.53
Austria,AUT,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,606.05,1929.32,708.56,2189.40,2133.31
Austria,AUT,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,11503.65,11511.59,10893.01,12827.95,12915.73
Austria,AUT,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,46300000000.00,32300000000.00,31500000000.00,32800000000.00,34700000000.00
Austria,AUT,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,15100000000.00,10800000000.00,10400000000.00,11500000000.00,11100000000.00
Austria,AUT,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,31100000000.00,21500000000.00,21100000000.00,21300000000.00,23600000000.00
Austria,AUT,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00,0.00,0.00,0.00,0.00
Austria,AUT,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,34300000000.00,38500000000.00,46300000000.00,48600000000.00,51300000000.00
Austria,AUT,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,6040000000.00,5990000000.00,6060000000.00,7590000000.00,7210000000.00
Austria,AUT,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,1190000000.00,1340000000.00,2330000000.00,3070000000.00,3030000000.00
Austria,AUT,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00
Austria,AUT,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,1440000000.00,1760000000.00,2800000000.00,5920000000.00,5920000000.00
Austria,AUT,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,64087167.00,15902427.00,60997080.00,0.00,0.00
Austria,AUT,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,365000000.00,429000000.00,957000000.00,1380000000.00,1080000000.00
Austria,AUT,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,253000000.00,423000000.00,470000000.00,2840000000.00,2890000000.00
Austria,AUT,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,762000000.00,897000000.00,1310000000.00,1690000000.00,1950000000.00
Austria,AUT,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,4820000000.00,15500000000.00,5830000000.00,18300000000.00,18400000000.00
Austria,AUT,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,91400000000.00,92200000000.00,89600000000.00,107000000000.00,112000000000.00
Austria,AUT,Net foreign assets (constant 2018 US$),NW.NFA.TO,-46000000000.00,-72000000000.00,-81000000000.00,-34000000000.00,-1400000000.00
Austria,AUT,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-5774.43,-9011.58,-9899.47,-4076.92,-161.57
Austria,AUT,Produced capital (constant 2018 US$),NW.PCA.TO,1600000000000.00,1820000000000.00,2000000000000.00,2150000000000.00,2290000000000.00
Austria,AUT,Produced capital per capita (constant 2018 US$),NW.PCA.PC,201775.10,227100.80,242771.60,257330.00,264456.00
Austria,AUT,Total wealth (constant 2018 US$),NW.TOW.TO,3880000000000.00,4140000000000.00,4350000000000.00,4830000000000.00,5300000000000.00
Austria,AUT,Total wealth per capita (constant 2018 US$),NW.TOW.PC,487853.30,517040.50,528534.60,578065.70,613428.30
Azerbaijan,AZE,Human capital (constant 2018 US$),NW.HCA.TO,27500000000.00,30700000000.00,48100000000.00,68500000000.00,89900000000.00
Azerbaijan,AZE,Human capital per capita (constant 2018 US$),NW.HCA.PC,3571.91,3812.35,5727.79,7568.80,9318.58
Azerbaijan,AZE,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,506.45,657.38,1196.97,1624.03,2037.77
Azerbaijan,AZE,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,1197.53,1535.28,2883.80,4010.60,5107.40
Azerbaijan,AZE,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,1061.62,1142.98,1680.08,2181.50,2657.62
Azerbaijan,AZE,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,2510.28,2669.37,4047.72,5387.30,6660.96
Azerbaijan,AZE,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,555.18,485.60,483.10,557.47,619.85
Azerbaijan,AZE,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1312.75,1134.09,1163.92,1376.70,1553.56
Azerbaijan,AZE,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,3890000000.00,5290000000.00,10000000000.00,14700000000.00,19700000000.00
Azerbaijan,AZE,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,9200000000.00,12400000000.00,24200000000.00,36300000000.00,49300000000.00
Azerbaijan,AZE,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,8160000000.00,9200000000.00,14100000000.00,19800000000.00,25600000000.00
Azerbaijan,AZE,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,19300000000.00,21500000000.00,34000000000.00,48800000000.00,64300000000.00
Azerbaijan,AZE,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4270000000.00,3910000000.00,4050000000.00,5050000000.00,5980000000.00
Azerbaijan,AZE,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,10100000000.00,9130000000.00,9770000000.00,12500000000.00,15000000000.00
Azerbaijan,AZE,Natural capital (constant 2018 US$),NW.NCA.TO,42400000000.00,31600000000.00,111000000000.00,210000000000.00,217000000000.00
Azerbaijan,AZE,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5518.82,3930.40,13215.86,23138.36,22456.93
Azerbaijan,AZE,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2319.81,1361.35,1689.36,2545.34,2527.59
Azerbaijan,AZE,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1963.25,787.35,1042.48,1709.67,1478.48
Azerbaijan,AZE,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,356.55,574.00,646.88,835.68,1049.11
Azerbaijan,AZE,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00,0.00,0.00,0.00,0.00
Azerbaijan,AZE,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,128.51,160.77,182.88,202.92,333.22
Azerbaijan,AZE,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1.31,1.05,1.24,0.43,8.39
Azerbaijan,AZE,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,3002.99,2304.53,11169.10,20051.44,19134.90
Azerbaijan,AZE,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,3002.99,2304.53,11169.39,20086.99,19184.69
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00,0.00,0.00,0.00,0.00
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,882.48,556.71,1303.45,3030.30,3308.90
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.00,0.00,0.29,35.55,49.79
Azerbaijan,AZE,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,2120.51,1747.83,9865.65,17021.14,15826.00
Azerbaijan,AZE,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,66.20,102.69,172.99,302.68,403.03
Azerbaijan,AZE,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,2515.83,1625.87,2046.47,3051.37,3272.23
Azerbaijan,AZE,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,17800000000.00,11000000000.00,14200000000.00,23000000000.00,24400000000.00
Azerbaijan,AZE,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,15100000000.00,6340000000.00,8750000000.00,15500000000.00,14300000000.00
Azerbaijan,AZE,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,2740000000.00,4620000000.00,5430000000.00,7570000000.00,10100000000.00
Azerbaijan,AZE,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00,0.00,0.00,0.00,0.00
Azerbaijan,AZE,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,988000000.00,1290000000.00,1530000000.00,1840000000.00,3220000000.00
Azerbaijan,AZE,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,10061262.00,8485458.00,10422997.00,3847932.00,80928998.00
Azerbaijan,AZE,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,23100000000.00,18500000000.00,93700000000.00,182000000000.00,185000000000.00
Azerbaijan,AZE,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00
Azerbaijan,AZE,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,23100000000.00,18500000000.00,93700000000.00,182000000000.00,185000000000.00
Azerbaijan,AZE,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0.00,0.00,0.00,0.00,0.00
Azerbaijan,AZE,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,6780000000.00,4480000000.00,10900000000.00,27400000000.00,31900000000.00
Azerbaijan,AZE,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0.00,0.00,2397862.00,322000000.00,480000000.00
Azerbaijan,AZE,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,16300000000.00,14100000000.00,82800000000.00,154000000000.00,153000000000.00
Azerbaijan,AZE,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,509000000.00,827000000.00,1450000000.00,2740000000.00,3890000000.00
Azerbaijan,AZE,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,19300000000.00,13100000000.00,17200000000.00,27600000000.00,31600000000.00
Azerbaijan,AZE,Net foreign assets (constant 2018 US$),NW.NFA.TO,-1000000000.00,-9000000000.00,-26000000000.00,-19000000000.00,-19000000000.00
Azerbaijan,AZE,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-130.19,-1119.77,-3039.07,-2061.55,-1954.68
Azerbaijan,AZE,Produced capital (constant 2018 US$),NW.PCA.TO,21000000000.00,23500000000.00,35900000000.00,56100000000.00,99000000000.00
Azerbaijan,AZE,Produced capital per capita (constant 2018 US$),NW.PCA.PC,2733.95,2913.83,4276.60,6198.72,10262.23
Azerbaijan,AZE,Total wealth (constant 2018 US$),NW.TOW.TO,89900000000.00,76800000000.00,169000000000.00,315000000000.00,387000000000.00
Azerbaijan,AZE,Total wealth per capita (constant 2018 US$),NW.TOW.PC,11694.49,9536.81,20181.18,34844.33,40083.06
Bahrain,BHR,Human capital (constant 2018 US$),NW.HCA.TO,59400000000.00,64200000000.00,76300000000.00,111000000000.00,127000000000.00
Bahrain,BHR,Human capital per capita (constant 2018 US$),NW.HCA.PC,105419.40,96636.86,85754.95,89131.72,92845.28
Bahrain,BHR,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,27967.96,26133.88,21034.15,20085.59,21452.89
Bahrain,BHR,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,75660.40,68443.75,63670.56,68133.42,70437.21
Bahrain,BHR,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,28451.33,26702.89,21294.95,20293.39,21675.89
Bahrain,BHR,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,76968.03,69933.97,64460.00,68838.32,71169.39
Bahrain,BHR,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,483.37,569.01,260.80,207.80,223.00
